date_seen,time_seen,latitude,longitude,no_sighted,data_source_id,data_source_comments
2024-11-04,21:27:00,48.22584,-122.64033,33,212702,[Orca Network] L pod breaching (Tamara Kelley)
2024-11-04,21:44:00,48.22996,-122.6532,33,212703,"[Orca Network] L pod westbound, lots of breaching (Tamara Kelley)"
2024-11-04,22:17:00,48.22836,-122.6805,33,212707,[Orca Network] L pod westbound (Mel Nasby)
2024-11-04,22:45:00,48.2287,-122.72307,33,212708,[Orca Network] L pod making directional changes (Rachel Haight)
2024-11-04,23:00:00,48.22756,-122.72144,33,212709,[Orca Network] L pod milling (Janet Moody)
2024-11-04,23:42:00,48.22565,-122.70333,33,212710,"[Orca Network] L pod was eastbound, now trending west (Tamara Kelley)"
2024-11-05,0:05:00,48.2244,-122.71972,2,212711,[Orca Network] L72 and L105 circling (Rachel Haight)
2024-11-05,0:25:00,48.22631,-122.71535,33,212712,[Orca Network] L pod here (Rachel Haight)
2024-11-05,0:40:00,48.22222,-122.7191,33,212713,[Orca Network] L pod all together (Rachel Haight)
2024-11-05,16:30:00,48.04901,-122.3994,33,212720,"[Orca Network] L pod trailers traveling steady north, northwest, spread Whidbey side to midchannel (Rachel Haight)"
2024-11-05,16:42:00,48.07941,-122.45261,33,212719,[Orca Network] L pod northbound (Serena Tierra)
2024-11-05,17:00:00,48.09463,-122.46632,33,212722,"[Orca Network] L pod northbound, long downtimes, spread out (Serena Tierra)"
2024-11-05,17:00:00,48.04921,-122.40727,33,212723,[Orca Network] L pod trailers quickly northbound (Marilyn Armbruster)
2024-11-05,17:06:00,48.10724,-122.48177,33,212721,"[Orca Network] L pod northbound, surface active (Linda Aitkins)"
2024-11-05,17:25:00,48.11194,-122.50185,33,212724,"[Orca Network] L pod northbound, spread out (Rachel Haight)"
2024-11-05,17:42:00,48.11435,-122.51369,33,212725,"[Orca Network] L pod surface active, breaching (Lewann Babler)"
2024-11-05,17:48:00,48.11744,-122.4991,33,212727,[Orca Network] L pod trailers porpoising and tail slapping (Serena Tierra)
2024-11-05,17:50:00,47.87356,-122.40383,25,212726,"[Orca Network] J pod in Possession Triangle, location estimated (Rachel Haight, Monika Wieland Shields)"
2024-11-05,18:01:00,48.1368,-122.5264,33,212729,[Orca Network] L pod northbound (Serena Tierra)
2024-11-05,18:13:00,47.8883,-122.36709,25,212730,"[Orca Network] J pod northeast toward Possession Sound (Rachel Haight, Monika Wieland Shields)"
2024-11-05,18:16:00,48.14757,-122.53017,33,212731,"[Orca Network] L pod trending north, directional changes, foraging, spread out (Serena Tierra)"
2024-11-05,18:26:00,47.88094,-122.37139,25,212732,"[Orca Network] J pod flipped, now southbound (Rachel Haight, Monika Wieland Shields)"
2024-11-05,18:38:00,48.17643,-122.5434,33,212734,"[Orca Network] L pod trending north, milling, surface active (Serena Tierra, Thomas McKane)"
2024-11-05,18:44:00,47.89003,-122.46066,25,212736,"[Orca Network] J pod, no direction given, research boat with them (Justin Goslin)"
2024-11-05,18:50:00,48.18067,-122.55867,33,212737,"[Orca Network] L pod trending north, breaches and spyhops (Jill Hein)"
2024-11-05,18:53:00,47.86609,-122.4289,25,212738,"[Orca Network] J pod spread out, slowly southbound (Sara Montour Lewis)"
2024-11-05,19:00:00,47.86056,-122.444,25,212740,"[Orca Network] J pod milling, trending southwest (Monika Wieland Shields)"
2024-11-05,19:00:00,48.1833,-122.56073,33,212741,"[Orca Network] L pod northbound, spread out (Jill Hein)"
2024-11-05,19:38:00,48.21859,-122.58373,33,212742,"[Orca Network] Lpod, surface active, northbound (Bonnie Gretz)"
2024-11-05,19:57:00,48.225,-122.58785,33,212743,"[Orca Network] Lpod, slowly northbound, surface active (Beck Hart)"
2024-11-05,20:08:00,47.83791,-122.42134,25,212744,"[Orca Network] Jpod, northbound towards possession point/sound (Monika Wieland Shields)"
2024-11-05,20:27:00,47.85611,-122.41962,25,212746,"[Orca Network] Jpod, stalled out foraging (Monika Wieland Shields)"
2024-11-05,20:31:00,48.21287,-122.56416,33,212745,"[Orca Network] Lpod, southbound (Charvet Druker)"
2024-11-05,21:03:00,47.85718,-122.39635,25,212751,"[Orca Network] Jpod, northbound, foraging, spread out (Sara Montour Lewis"
2024-11-05,21:03:00,48.16068,-122.5494,33,212750,"[Orca Network] Lpod, southbound (Bonnie Gretz)"
2024-11-05,21:05:00,48.17548,-122.55771,33,212753,"[Orca Network] Lpod, southbound, surface active (Rachel Haight, Serena Tierra)"
2024-11-05,21:31:00,48.1492,-122.54573,33,212755,"[Orca Network] Lpod, grouped up southbound (Serena Tierra, Bonnie Gretz)"
2024-11-05,21:33:00,47.86207,-122.38711,25,212754,"[Orca Network] Jpod, spread out, trend North (Alice Thuy Talbot)"
2024-11-05,21:43:00,47.8787,-122.37432,25,212756,"[Orca Network] Jpod, directional changes, spread out (Alice Thuy Talbot)"
2024-11-05,21:49:00,48.13332,-122.5338,25,212757,"[Orca Network] Lpod, southbound (Matalie Watson)"
2024-11-05,21:57:00,47.89447,-122.36299,25,212759,"[Orca Network] Jpod, very spread out, directional changes, some trend towards Glendale (Sara Montour Lewis)"
2024-11-05,22:15:00,47.9046,-122.35716,25,212760,"[Orca Network] Jpod, trending northbound (Alice Thuy Talbot)"
2024-11-05,22:20:00,48.11063,-122.53706,33,212761,"[Orca Network] Lpod, surface active, trending towards Holmes Harbor (Serena Tierra)"
2024-11-05,22:20:00,47.91956,-122.34789,25,212762,"[Orca Network] Jpod, spread out northbound (Lewann Babler)"
2024-11-05,22:38:00,47.92784,-122.34583,25,212764,"[Orca Network] Jpod, spread out northbound (Ed Pearson)"
2024-11-05,22:49:00,47.93658,-122.34137,25,212765,"[Orca Network] Jpod, northbound (Cindi Crowder Rausch)"
2024-11-05,22:50:00,48.1033,-122.54255,33,212766,"[Orca Network] Lpod, northbound (Monika Wieland Shields)"
2024-11-05,23:06:00,48.12232,-122.52779,33,212775,"[Orca Network] Lpod, northbound (Serena Tierra)"
2024-11-05,23:11:00,47.94233,-122.33381,25,212774,"[Orca Network] Jpod, very spread out, flipped southbound (Cindi Crowder Rausch)"
2024-11-05,23:25:00,47.92922,-122.33107,25,212776,"[Orca Network] Jpod, spread out, southbound (Alice Thuy Talbot)"
2024-11-06,0:07:00,47.87768,-122.36972,25,212777,[Orca Network] J pod southbound (Isabelle Ivankovich Busby)
2024-11-06,0:08:00,48.17597,-122.56627,33,212778,[Orca Network] L pod northbound (Bonnie Gretz)
2024-11-06,0:26:00,48.18874,-122.57365,33,212779,[Orca Network] L pod northbound (Rachel Haight)
2024-11-06,0:44:00,48.22975,-122.59642,33,212780,"[Orca Network] L pod spread northbound (Olivia Carpenter, Kourtnee Marr Lindgren)"
2024-11-06,0:54:00,47.86467,-122.41494,25,212781,[Orca Network] J pod non directional (Alice Thuy Talbot)
2024-11-06,0:59:00,48.20905,-122.58441,33,212782,[Orca Network] L pod flipped southbound (Candace Gavin)
2024-11-06,9:02:00,48.14168,-122.70389,33,212834,"[Orcasound] SRKW calls at a high rate, including many S19 calls so inferring L pod (OrcaHello, confirmed SRKWs by David Bain, call IDs by Scott Veirs)"
2024-11-06,16:22:00,47.81505,-122.45748,25,212832,"[Orca Network] Orcas, likely J pod, northbound (Clint Jones)"
2024-11-06,16:28:00,47.79799,-122.46572,25,212833,"[Orca Network] Orcas, likely J pod, spread across ferry lanes from midchannel to west of midchannel, northbound (Jayden Moodie)"
2024-11-06,17:11:00,47.82345,-122.40499,25,212835,[Orca Network] Likely J pod northbound (Clint Jones)
2024-11-06,17:50:00,47.84771,-122.38628,25,212837,[Orca Network] Likely J pod northbound (Alice ThuyTalbot)
2024-11-06,18:00:00,47.85197,-122.39194,25,212839,[Orca Network] Likely J pod foraging (Alice ThuyTalbot)
2024-11-06,18:29:00,47.85174,-122.38679,25,212842,[Orca Network] Likely J pod foraging (Justin Goslin)
2024-11-06,18:35:00,47.87057,-122.40832,25,212843,"[Orca Network] Presumed J pod spread out, directional changes (Jim Pasola)"
2024-11-06,18:59:00,47.85427,-122.39469,25,212847,"[Orca Network] Presumed J pod, no direction given (Holly Bailey Aprecio)"
2024-11-06,19:03:00,47.86948,-122.42215,25,212846,[Orca Network] Presumed J pod spread out (Alice Thuy Talbot)
2024-11-06,19:09:00,47.86705,-122.41768,25,212849,"[Orca Network] Presumed J pod surface active with tail slaps, cartwheels, and breaching (Alice Thuy Talbot)"
2024-11-06,19:57:00,47.83968,-122.46514,25,212852,"Presumed J pod spread out north to south, research boats with them (Justin Goslin)"
2024-11-06,20:40:00,47.82869,-122.44205,25,212854,[Orca Network] J pod southbound (Iravasa Athem)
2024-11-06,21:00:00,47.80336,-122.44374,25,212855,"[Orca Network] J pod southbound (Kelli Finnegan Mcnees, Danica Bales)"
2024-11-06,21:24:00,47.76981,-122.44929,25,212857,[Orca Network] J pod south/southwestbound (Ashley Alecci Goninan)
2024-11-06,21:39:00,47.78949,-122.43684,25,212859,"[Orca Network] J pod spread out, some near ferry lanes (Ashley Alecci Goninan)"
2024-11-06,21:50:00,47.80339,-122.43692,25,212860,"[Orca Network] J pod northbound in ferry lanes (Rubie H Baker, Annika Hipple)"
2024-11-06,22:22:00,47.80953,-122.44952,25,212862,"[Orca Network] Jpod, northbound (Sarah Montour Lewis)"
2024-11-06,22:47:00,47.85148,-122.44746,25,212865,"[Orca Network] Jpod, spread out northbound (Candace Gavin)"
2024-11-06,23:01:00,47.85413,-122.43372,25,212866,"[Orca Network] Jpod, some porpoising, traveling NE (Stephanie Reiss)"
2024-11-06,23:20:00,47.86196,-122.40729,25,212867,"[Orca Network] Jpod, spread out foraging (Alice Thuy Talbot)"
2024-11-07,0:10:00,47.87325,-122.41759,25,212868,"[Orca Network] Jpod foraging, spread out (Alice Thuy Talbot)"
2024-11-07,0:50:00,47.86519,-122.41587,25,212869,"[Orca Network] Jpod, spread out foraging (Alice Thuy Talbot)"
2024-11-07,15:29:00,47.62333,-122.46246,25,212872,"[Orca Network] likely Jpod, spread out with directional changes (Brent Cullimore]"
2024-11-07,16:19:00,47.66838,-122.45675,25,212875,"[Orca Network] likely Jpod, spread out, northbound (Sue Suroweic Larkin)"
2024-11-07,16:47:00,47.7066,-122.44196,25,212876,"[Orca Network] Likely Jpod, very spread out northbound (Sarah Nickel Smith)"
2024-11-07,17:32:00,47.70452,-122.43826,25,212878,"[Orca Network] likely Jpod, very spread out foraging and traveling north (Michele Wyzga)"
2024-11-07,17:45:00,47.73455,-122.43346,25,212879,"[Orca Network] likely Jpod, very spread out moving northbound (Sarah Montour Lewis)"
2024-11-07,17:50:00,47.73435,-122.44309,25,212882,"[Orca Network] likely Jpod, very spread out, northbound (Trish Moylan Davis)"
2024-11-07,18:02:00,47.74959,-122.43279,25,212883,"[Orca Network] Jpod, J11s foraging, others spread (Monika Wieland Shields)"
2024-11-07,18:10:00,47.75674,-122.42523,25,212884,"[Orca Network] Jpod, northbound (Sarah Montour Lewis)"
2024-11-07,18:27:00,47.77036,-122.42867,25,212885,"[Orca Network] Jpod, spread out northbound (John Slomnicki)"
2024-11-07,18:50:00,47.79134,-122.44835,25,212888,[Orca Network] Jpod northbound (Sara Morales)
2024-11-07,19:06:00,47.80437,-122.44766,25,212889,"[Orca Network] Jpod, northbound (Jenny Klis)"
2024-11-07,19:23:00,47.81671,-122.44154,25,212893,"[Orca Network] Jpod, spread out N/E/S/W over miles, northbound (Monika Wieland Shields)"
2024-11-07,19:44:00,47.84057,-122.4272,25,212897,[Orca Network] J pod northbound (Sara Morales)
2024-11-07,20:10:00,47.87546,-122.39888,25,212903,[Orca Network] J pod foraging (Alice Thuy Talbot)
2024-11-07,20:44:00,47.87151,-122.40239,25,212907,"[Orca Network] J pod spread out wide, foraging (Monika Wieland Shields)"
2024-11-07,21:38:00,47.86943,-122.4254,25,212912,"[Orca Network] J pod foraging, drifting west (Alice Thuy Talbot)"
2024-11-07,22:01:00,47.86782,-122.38042,25,212915,[Orca Network] J pod spread out northbound with some surface activity (Nikol Damato)
2024-11-07,22:28:00,47.89948,-122.41853,25,212924,"[Orca Network] J pod spread out, foraging with directional changes. Some trending east close to Whidbey shore (Nikol Damato)"
2024-11-07,22:51:00,47.89004,-122.40205,25,212925,"[Orca Network] J pod foraging, drifting east (April Janice Basham)"
2024-11-07,23:20:00,47.90339,-122.36669,25,212926,[Orca Network] J pod northbound (Alice Thuy Talbot)
2024-11-07,23:40:00,47.92778,-122.34403,25,212927,[Orca Network] J pod northbound (Missy Main)
2024-11-08,0:16:00,47.94147,-122.33631,25,212928,[Orca Network] J pod northbound (Amanda Grace)
2024-11-08,0:30:00,47.95561,-122.32257,25,212929,"[Orca Network] J pod northbound spread out, leaders here (Durand Dace)"
2024-11-08,0:46:00,47.96549,-122.32412,25,212930,[Orca Network] J pod northbound (Bonnie Gretz)
2024-11-08,0:48:00,47.96812,-122.31551,5,212931,Edit to SRKW J pod by Alisa LB.
2024-11-08,14:59:00,47.58587,-122.45318,4,212941,"Spotted from WSF MV Walla Walla. 
Edit to SRKW J pod by Alisa LB."
2024-11-08,15:36:00,47.55921,-122.44958,4,212943,Edit to SRKW J pod by Alisa LB.
2024-11-08,15:55:00,47.53092,-122.43718,25,212945,[Orca Network] Probable J pod southbound (Noelle Morris)
2024-11-08,16:15:00,47.49277,-122.43078,25,212947,[Orca Network] Probable J pod southbound (Mary Hartmann)
2024-11-08,16:33:00,47.50799,-122.41552,25,212948,"[Orca Network] Probable J pod spread out, only have seen one (Marla Smith)"
2024-11-08,16:49:00,47.5091,-122.41473,25,212949,[Orca Network] Probable J pod spread out southbound (Marla Smith)
2024-11-08,17:02:00,47.47715,-122.40586,25,212950,[Orca Network] Probable J pod southbound (Marla Smith)
2024-11-08,17:37:00,47.44936,-122.40307,25,212952,"[Orca Network] Probable J pod spread out southbound (Marla Smith, Mark McGough"
2024-11-08,17:50:00,47.42894,-122.39823,25,212953,"[Orca Network] Probable J pod, spread, southbound (Mark McGough)"
2024-11-08,18:07:00,47.38977,-122.34917,25,212954,[Orca Network] Probable J pod southbound (Marla Smith)
2024-11-08,18:23:00,47.37814,-122.35203,25,212956,[Orca Network] Probable J pod southbound (Dan Hyde)
2024-11-08,18:31:00,47.38565,-122.36385,25,212957,"[Orca Network] Some of J pod passed close to island side, spread island side of channel in singles and groups, porpoising and surface activity (Marla Smith) (ID Marla Smith)"
2024-11-08,18:45:00,47.36635,-122.39201,25,212960,"[Orca Network] J pod southbound, spread out (Sharon Allsup)"
2024-11-08,18:51:00,47.34873,-122.39065,20,212961,J pod at mid channel just west of Redondo heading west
2024-11-08,19:01:00,47.34548,-122.42716,25,212964,"[Orca Network] J pod spread out southbound, some milling (Melissa Bird)"
2024-11-08,19:20:00,47.33594,-122.43346,25,212965,"[Orca Network] J pod very spread north/south, southbound (Melissa Bird, Ed Rickert)"
2024-11-08,19:27:00,47.32701,-122.45408,25,212966,"[Orca Network] J pod very spread out southbound (Sharon Allsup, Melissa Bird)"
2024-11-08,19:45:00,47.32437,-122.45829,25,212967,"[Orca Network] J pod, spread put, some porpoising, some foraging, surface activity (Melissa Bird, Mollie Segall)"
2024-11-08,19:52:00,47.35412,-122.41869,25,212962,"[Orca Network] J pod, spread, surface active, southbound (Sharon Allsup)"
2024-11-08,19:53:00,47.32099,-122.48375,25,212970,"[Orca Network] J pod now southwestbound towards ferry lanes, very spread (Marla Smith)"
2024-11-08,20:13:00,47.32343,-122.4994,25,212973,"[Orca Network] J pod westbound spread out, leaders here (Melissa Bird)"
2024-11-08,20:42:00,47.32087,-122.51142,25,212974,"[Orca Network] J pod spread out, foraging with lots of directional changes (Nikol Damato)"
2024-11-08,20:57:00,47.30979,-122.51043,8,212975,"8 whales near Ferry.
Edit to SRKW J pod by Alisa LB."
2024-11-08,20:58:00,47.32227,-122.51812,25,212976,"[Orca Network] J pod trending west spread out (Andrea Schvaneveldt, Jolena Tagg, Kelley McDonald Smith)"
2024-11-08,21:15:00,47.31168,-122.50782,25,212977,[Orca Network] J pod foraging spread out (Melissa Bird)
2024-11-08,21:31:00,47.31924,-122.514,25,212978,[Orca Network] J pod foraging around ferry (Charlene Engelland)
2024-11-08,21:54:00,47.32704,-122.5267,25,212979,[Orca Network] J pod westbound spread out (Amy Carey)
2024-11-08,22:22:00,47.31343,-122.51743,25,212985,"[Orca Network] J pod spread out. 3, including 1 male, slowly eastbound here (T.L. Stokes)"
2024-11-08,22:42:00,47.31162,-122.50121,25,212991,"[Orca Network] J pod foraging spread out, 2 here (Kitkat Whales)"
2024-11-08,22:57:00,47.30592,-122.48953,25,212993,[Orca Network] J pod. 2 eastbound here (Laura Binczak Allen)
2024-11-08,23:15:00,47.31072,-122.50593,25,212994,"[Orca Network] J pod spread out from Commencement Bay to Owen Beach (Melissa Bird, Lauren Gevry)"
2024-11-08,23:17:50,47.33354,-122.51562,20,212995,Foraging east of ferry lanes near Point Defiance
2024-11-08,23:32:00,47.31444,-122.51382,25,212996,"[Orca Network] J pod here, no direction of travel given (Charlene Engelland)"
2024-11-08,23:52:00,47.31153,-122.51236,25,212997,[Orca Network] J pod eastbound (Holly Johnson Fox)
2024-11-09,0:20:00,47.31776,-122.48473,25,212999,"[Orca Network] J pod spread out wide from entrance to Colvos to Commencement Bay, lots of directional changes. One group trending here north into East Passage (Melissa Bird)"
2024-11-09,0:31:00,47.31348,-122.50061,5,213000,Edit to SRKW J pod by Alisa LB.
2024-11-09,0:42:00,47.32032,-122.47305,25,213001,"[Orca Network] J pod spread out wide. Some northbound here, others at west end of Dalco Passage (Jacqueline Hrivnak)"
2024-11-09,16:45:00,47.86549,-122.44309,25,213014,"[Orca Network] SRKWs, presumably J pod, spread out foraging. Also heard on Sunset Bay hydrophone (Monika Wieland Shields, Christopher Johnson, Rachel Haight)"
2024-11-09,17:25:00,47.86158,-122.46265,25,213015,"[Orca Network] J pod, two facing south here (Donna Green Van Renselaar)"
2024-11-09,17:45:00,47.81825,-122.47227,25,213018,"[Orca Network] J pod southbound, leaders here (Sara Frey)"
2024-11-09,17:49:00,47.84015,-122.47398,25,213017,[Orca Network] J pod milling (Monika Wieland Shields) (ID Monika Wieland Shields)
2024-11-09,18:10:00,47.80972,-122.4642,25,213019,"[Orca Network] J pod foraging, some breaching (Donna Green Van Renselaar)"
2024-11-09,18:24:00,47.79796,-122.4618,25,213021,"[Orca Network] J pod southbound, breaching (Justin Goslin)"
2024-11-09,18:53:00,47.76589,-122.4515,25,213023,"[Orca Network] J pod southbound. Leaders here, trailers passing Kingston terminal east of midchannel (Ashley Alecci Goninan, Catherine Alvarado Soto)"
2024-11-09,19:14:00,47.76405,-122.4333,25,213025,[Orca Network] J pod southbound spread out (Justin Goslin)
2024-11-09,19:36:00,47.75805,-122.43227,25,213027,"[Orca Network] J pod spread out, some directional changes. At least one male pointed north (Ashley Alecci Goninan. Lauren Lo Blakeley)"
2024-11-09,20:51:00,47.83699,-122.42704,25,213032,"[Orca Network] J pod heard on Sunset Bay hydrophone, location estimated (Mitch Pederson, Catherine Alvarado Soto)"
2024-11-09,21:53:00,47.84246,-122.43794,25,213037,"[Orca Network] J pod clicks and calls heard on Sunset Bay hydrophone, location estimated (Sara Montour Lewis)"
2024-11-09,22:08:00,47.85836,-122.37854,25,213039,"[Orca Network] J pod audible on Sunset Bay hydrophone, likely close to and oriented toward hydrophone (Scott Veirs)"
2024-11-09,22:32:00,47.86147,-122.35674,25,213046,"[Orca Network] At least one member of J pod visible from Sunset Bay, no direction of travel given (Isabelle Ivankovich Busby)"
2024-11-09,22:55:00,47.84246,-122.43159,25,213050,"[Orca Network] J pod faint calls still audible on Sunset Bay hydrophone, location estimated (Ashley Alecci Goninan)"
2024-11-10,0:15:00,47.83755,-122.43765,25,213052,"[Orca Network] J pod surface active, unknown direction of travel (Sara Perovich)"
2024-11-10,0:38:00,47.81705,-122.45919,25,213053,"[Orca Network] J pod southbound (Sara F, Rachel Haight)"
2024-11-10,0:50:00,47.80275,-122.46193,25,213054,"[Orca Network] J pod southbound, surface active (Sara Frey)"
2024-11-10,0:59:00,47.80633,-122.47275,25,213055,[Orca Network] Members of J pod southbound (Sara Frey)
2024-11-10,16:20:00,47.81431,-122.44445,25,213063,"[Orca Network] likely Jpod, numbers and location approximate, seen from ferry (Peter Abrahamsen)"
2024-11-10,16:30:00,47.79379,-122.45578,25,213064,"[Orca Network] likely Jpod, spread out foraging (Michelle Goll)"
2024-11-10,17:00:00,47.79748,-122.45063,25,213065,"[Orca Network] Jpod, spread out northbound (Sara Montour Lewis, Monika Wieland Shields)"
2024-11-10,17:13:00,47.81189,-122.44806,25,213066,"[Orca Network] likely Jpod, surface active, northbound (Sarah Montour Lewis)"
2024-11-10,17:42:00,47.82284,-122.44257,25,213067,"[Orca Network] likely Jpod, surface active, milling, location approximate (Justin Goslin)"
2024-11-10,18:15:00,47.85672,-122.44772,25,213070,"[Orca Network] Likely Jpod, northbound (Donna Green Van Renselaar)"
2024-11-10,18:39:00,47.85683,-122.4266,25,213075,"[Orca Network] Likely Jpod, spread out (Heidi Marie)"
2024-11-10,19:07:00,47.8619,-122.41287,25,213076,"[Orca Network] likely Jpod, very spread out (Catherine Alvarado Soto)"
2024-11-10,19:20:00,47.86374,-122.43621,25,213078,"[Orca Network] likely Jpod, spread out (Justin Goslin)"
2024-11-10,19:32:00,47.89537,-122.47764,25,213079,[Orca Network] J pod northbound (Donna Green Van Renselaar)
2024-11-10,20:00:00,47.90964,-122.49034,25,213081,[Orca Network] J pod northbound (Sara Frey)
2024-11-10,20:18:00,47.91815,-122.4773,25,213082,"[Orca Network] J pod northbound, very spread out (Patti Trosper)"
2024-11-10,20:49:00,47.89744,-122.45738,25,213084,"[Orca Network] J pod spread out, at least some heading south (Patti Trosper)"
2024-11-10,21:25:00,47.891,-122.46356,25,213086,"[Orca Network] J pod milling, breaching (Justin Goslin)"
2024-11-10,23:36:00,47.86497,-122.39147,25,213096,"[Orca Network] J pod here, direction of travel unknown (Patti Trosper)"
2024-11-10,23:57:00,47.84009,-122.43816,25,213097,[Orca Network] J pod southbound (Brianne McCoy)
2024-11-11,16:13:00,47.63609,-122.46455,25,213111,"[Orca Network] Orcas, possible J pod, spread out, northbound (Brent Cullimore)"
2024-11-11,21:43:00,47.84244,-122.43939,4,213117,"[Orca Network] Orcas, possibly J pod, southbound (Melissa Peterson)"
2024-11-11,23:30:00,47.78826,-122.44145,25,213141,"[Orca Network] J pod southbound, breaching (Sara Montour Lewis)"
2024-11-12,16:00:00,47.31376,-122.49456,25,213147,"[Orca Network] likely Jpod, spread out foraging (David Michael)"
2024-11-12,16:15:00,47.31422,-122.4925,25,213148,"[Orca Network] likely Jpod, facing east (Amber Stanfill)"
2024-11-12,16:36:00,47.31864,-122.50829,25,213149,"[Orca Network] likely Jpod, spread out, foraging (Wendy Huntington Spaulding)"
2024-11-12,16:48:00,47.30072,-122.46126,25,213150,"[Orca Network] likely Jpod, very spread out, heading into commencement bay (Melissa Bird)"
2024-11-12,17:33:00,47.29552,-122.47397,25,213151,"[Orca Network] Likely Jpod, very spread out, some moving into commencement Bay ( Marla Smith)"
2024-11-12,17:48:00,47.31089,-122.50178,25,213152,"[Orca Network] likely Jpod, spread out, some moving west towards the ferry lanes ( Marla Smith)"
2024-11-12,18:04:00,47.30228,-122.48839,25,213153,"[Orca Network] likely Jpod, spread out, some moving east towards Commencement bay (Marla Smith)"
2024-11-12,18:10:00,47.32858,-122.45509,25,213154,"[Orca Network] likely Jpod, foraging may be moving northbound ( Melissa Bird, Ashley Whitman)"
2024-11-12,18:23:00,47.33626,-122.45045,25,213155,"[Orca Network] likely Jpod, trending northbound, surface active (Melissa Bird, Mollie Segall)"
2024-11-12,18:31:00,47.32709,-122.47019,25,213156,"[Orca Network] Likely Jpod, spread out foraging ( Melissa Bird)"
2024-11-12,18:58:00,47.34431,-122.44238,25,213157,[Orca Network] Likely Jpod headed northbound (Anjelica Gregoire)
2024-11-12,19:30:00,47.33784,-122.45238,25,213158,"[Orca Network] likely Jpod, south west bound towards Point Defiance/Tahlequah area (Melissa Bird)"
2024-11-12,19:47:00,47.31876,-122.4698,25,213159,"[Orca Network] Likely Jpod, westbound (Melissa Bird]"
2024-11-12,19:55:00,47.31713,-122.50928,25,213160,"[Orca Network] Likely Jpod, leaders westbound ( Melissa Bird)"
2024-11-12,20:13:00,47.32417,-122.53086,25,213161,[Orca Network] J pod spread foraging east to west (Melissa Bird)
2024-11-12,20:46:00,47.35746,-122.53743,25,213163,[Orca Network] J pod northbound (Marla Smith)
2024-11-12,20:58:00,47.37502,-122.52534,25,213164,[Orca Network] J pod northbound midchannel to Vashon side (Marla Smith)
2024-11-12,21:16:00,47.41006,-122.53008,25,213165,[Orca Network] J pod northbound grouped up (Nikol Damato)
2024-11-12,21:20:00,47.4183,-122.53334,25,213166,[Orca Network] J pod northbound (Nikol Damato)
2024-11-12,21:30:00,47.42643,-122.52733,25,213167,[Orca Network] J pod steady northbound (Nikol Damato)
2024-11-12,21:40:00,47.4402,-122.52345,25,213168,[Orca Network] J pod northbound (Stephanie Harlan)
2024-11-12,22:00:00,47.47549,-122.50525,25,213169,[Orca Network] J pod northbound (Monika Wieland Shields)
2024-11-12,22:32:00,47.51241,-122.48565,25,213178,[Orca Network] J pod northbound (Steve Gardner)
2024-11-12,23:00:00,47.52497,-122.47808,25,213182,[Orca Network] J pod northbound (Mary Hartmann)
2024-11-12,23:20:00,47.54108,-122.46829,25,213183,"[Orca Network] J pod northbound, tail slaps (Steve Rice)"
2024-11-12,23:30:00,47.56068,-122.46413,25,213184,"[Orca Network] J pod northbound, tail slaps (Ying Ying Tan Golinska)"
2024-11-12,23:54:00,47.56914,-122.46791,25,213185,[Orca Network] J pod northbound (Noelle Morris)
2024-11-13,0:15:00,47.60399,-122.46259,25,213187,[Orca Network] J pod northbound (Mary Hartmannz0
2024-11-13,20:12:00,47.77717,-122.41483,5,213236,"[Orca Network] 4-5 orcas southbound, possibly members of J pod but not confirmed (Kathie Morino)"
2024-11-13,21:22:00,47.72833,-122.43821,25,213241,"[Orca Network] Orcas, probable J pod but not confirmed, northbound (Sam Alhadeff PSWS, Rachel Haight)"
2024-11-13,22:02:00,47.6998,-122.48147,25,213240,"[Orca Network] Orcas, possible J pod but not confirmed, southbound (Conner Helms)"
2024-11-13,22:20:00,47.69772,-122.45332,5,213242,"[Orca Network] Orcas, possible members of J pod but not confirmed, milling with directional changes but trending southbound, several trailing (Jennifer Greiner Clark)"
2024-11-13,22:37:00,47.71228,-122.46156,5,213243,"[Orca Network] Orcas, probable members of J pod but not confirmed, milling and foraging but now trending northbound (Jennifer Greiner Clark)"
2024-11-13,22:52:00,47.71874,-122.46705,5,213245,"[Orca Network] Orcas, likely J pod, surface active (Jennifer Greiner Clark)"
2024-11-13,23:00:00,47.72452,-122.46225,7,213247,"[Orca Network] Orcas, likely members of J pod, quickly northbound (Jennifer Greiner Clark)"
2024-11-14,0:00:00,47.78684,-122.45709,7,213249,"[Orca Network] Orcas, likely J pod members, in ferry lanes, no direction given (Donna Green Van Renselaar)"
2024-11-14,16:48:00,47.41304,-122.38894,25,213253,"[Orca Network] Group of orcas, likely J pod, southbound (David Michael)"
2024-11-14,17:07:00,47.36516,-122.41194,25,213255,"[Orca Network] At least 12-15 orcas, likely J Pod, porpoising southbound, in 2-3 spread out groups (Marla Smith)"
2024-11-14,17:14:00,47.35888,-122.42138,25,213256,"[Orca Network] At least 20 orcas, likely J Pod, spread out southbound, surface active (Sharon Allsup)"
2024-11-14,17:20:00,47.34818,-122.43631,25,213257,"[Orca Network] Orcas, likely J Pod, grouping up, continuing southbound with some surface activity (Sharon Allsup)"
